0,1,2,3,4
10,0,ClassDef,AskNegativeHandler,/sympy/build/lib/sympy/assumptions/handlers/order.py
27,4,FunctionDef,Expr,/sympy/build/lib/sympy/assumptions/handlers/order.py
31,4,FunctionDef,_number,/sympy/build/lib/sympy/assumptions/handlers/order.py
51,4,FunctionDef,Basic,/sympy/build/lib/sympy/assumptions/handlers/order.py
56,4,FunctionDef,Add,/sympy/build/lib/sympy/assumptions/handlers/order.py
80,4,FunctionDef,Mul,/sympy/build/lib/sympy/assumptions/handlers/order.py
96,4,FunctionDef,Pow,/sympy/build/lib/sympy/assumptions/handlers/order.py
116,4,FunctionDef,exp,/sympy/build/lib/sympy/assumptions/handlers/order.py
122,0,ClassDef,AskNonNegativeHandler,/sympy/build/lib/sympy/assumptions/handlers/order.py
124,4,FunctionDef,Expr,/sympy/build/lib/sympy/assumptions/handlers/order.py
128,4,FunctionDef,Basic,/sympy/build/lib/sympy/assumptions/handlers/order.py
138,0,ClassDef,AskNonZeroHandler,/sympy/build/lib/sympy/assumptions/handlers/order.py
144,4,FunctionDef,Expr,/sympy/build/lib/sympy/assumptions/handlers/order.py
148,4,FunctionDef,Basic,/sympy/build/lib/sympy/assumptions/handlers/order.py
155,12,FunctionDef,nonz,/sympy/build/lib/sympy/assumptions/handlers/order.py
160,4,FunctionDef,Add,/sympy/build/lib/sympy/assumptions/handlers/order.py
166,4,FunctionDef,Mul,/sympy/build/lib/sympy/assumptions/handlers/order.py
175,4,FunctionDef,Pow,/sympy/build/lib/sympy/assumptions/handlers/order.py
179,4,FunctionDef,,/sympy/build/lib/sympy/assumptions/handlers/order.py
183,4,FunctionDef,Abs,/sympy/build/lib/sympy/assumptions/handlers/order.py
187,0,ClassDef,AskZeroHandler,/sympy/build/lib/sympy/assumptions/handlers/order.py
189,4,FunctionDef,Expr,/sympy/build/lib/sympy/assumptions/handlers/order.py
193,4,FunctionDef,Basic,/sympy/build/lib/sympy/assumptions/handlers/order.py
198,4,FunctionDef,Mul,/sympy/build/lib/sympy/assumptions/handlers/order.py
203,0,ClassDef,AskNonPositiveHandler,/sympy/build/lib/sympy/assumptions/handlers/order.py
205,4,FunctionDef,Expr,/sympy/build/lib/sympy/assumptions/handlers/order.py
209,4,FunctionDef,Basic,/sympy/build/lib/sympy/assumptions/handlers/order.py
218,0,ClassDef,AskPositiveHandler,/sympy/build/lib/sympy/assumptions/handlers/order.py
224,4,FunctionDef,Expr,/sympy/build/lib/sympy/assumptions/handlers/order.py
228,4,FunctionDef,_number,/sympy/build/lib/sympy/assumptions/handlers/order.py
248,4,FunctionDef,Basic,/sympy/build/lib/sympy/assumptions/handlers/order.py
253,4,FunctionDef,Mul,/sympy/build/lib/sympy/assumptions/handlers/order.py
267,4,FunctionDef,Add,/sympy/build/lib/sympy/assumptions/handlers/order.py
287,4,FunctionDef,Pow,/sympy/build/lib/sympy/assumptions/handlers/order.py
300,4,FunctionDef,exp,/sympy/build/lib/sympy/assumptions/handlers/order.py
308,4,FunctionDef,log,/sympy/build/lib/sympy/assumptions/handlers/order.py
318,4,FunctionDef,factorial,/sympy/build/lib/sympy/assumptions/handlers/order.py
326,4,FunctionDef,Abs,/sympy/build/lib/sympy/assumptions/handlers/order.py
330,4,FunctionDef,Trace,/sympy/build/lib/sympy/assumptions/handlers/order.py
335,4,FunctionDef,Determinant,/sympy/build/lib/sympy/assumptions/handlers/order.py
340,4,FunctionDef,MatrixElement,/sympy/build/lib/sympy/assumptions/handlers/order.py
346,4,FunctionDef,atan,/sympy/build/lib/sympy/assumptions/handlers/order.py
350,4,FunctionDef,asin,/sympy/build/lib/sympy/assumptions/handlers/order.py
358,4,FunctionDef,acos,/sympy/build/lib/sympy/assumptions/handlers/order.py
364,4,FunctionDef,acot,/sympy/build/lib/sympy/assumptions/handlers/order.py
13,0,ClassDef,AskIntegerHandler,/sympy/build/lib/sympy/assumptions/handlers/sets.py
19,4,FunctionDef,Expr,/sympy/build/lib/sympy/assumptions/handlers/sets.py
23,4,FunctionDef,_number,/sympy/build/lib/sympy/assumptions/handlers/sets.py
34,4,FunctionDef,Add,/sympy/build/lib/sympy/assumptions/handlers/sets.py
45,4,FunctionDef,Mul,/sympy/build/lib/sympy/assumptions/handlers/sets.py
80,4,FunctionDef,Rational,/sympy/build/lib/sympy/assumptions/handlers/sets.py
86,4,FunctionDef,Abs,/sympy/build/lib/sympy/assumptions/handlers/sets.py
90,4,FunctionDef,MatrixElement,/sympy/build/lib/sympy/assumptions/handlers/sets.py
97,0,ClassDef,AskRationalHandler,/sympy/build/lib/sympy/assumptions/handlers/sets.py
104,4,FunctionDef,Expr,/sympy/build/lib/sympy/assumptions/handlers/sets.py
108,4,FunctionDef,Add,/sympy/build/lib/sympy/assumptions/handlers/sets.py
122,4,FunctionDef,Pow,/sympy/build/lib/sympy/assumptions/handlers/sets.py
143,4,FunctionDef,exp,/sympy/build/lib/sympy/assumptions/handlers/sets.py
149,4,FunctionDef,cot,/sympy/build/lib/sympy/assumptions/handlers/sets.py
155,4,FunctionDef,log,/sympy/build/lib/sympy/assumptions/handlers/sets.py
165,0,ClassDef,AskIrrationalHandler,/sympy/build/lib/sympy/assumptions/handlers/sets.py
168,4,FunctionDef,Expr,/sympy/build/lib/sympy/assumptions/handlers/sets.py
172,4,FunctionDef,Basic,/sympy/build/lib/sympy/assumptions/handlers/sets.py
184,0,ClassDef,AskRealHandler,/sympy/build/lib/sympy/assumptions/handlers/sets.py
190,4,FunctionDef,Expr,/sympy/build/lib/sympy/assumptions/handlers/sets.py
194,4,FunctionDef,_number,/sympy/build/lib/sympy/assumptions/handlers/sets.py
204,4,FunctionDef,Add,/sympy/build/lib/sympy/assumptions/handlers/sets.py
214,4,FunctionDef,Mul,/sympy/build/lib/sympy/assumptions/handlers/sets.py
234,4,FunctionDef,Pow,/sympy/build/lib/sympy/assumptions/handlers/sets.py
295,4,FunctionDef,sin,/sympy/build/lib/sympy/assumptions/handlers/sets.py
302,4,FunctionDef,exp,/sympy/build/lib/sympy/assumptions/handlers/sets.py
306,4,FunctionDef,log,/sympy/build/lib/sympy/assumptions/handlers/sets.py
310,4,FunctionDef,MatrixElement,/sympy/build/lib/sympy/assumptions/handlers/sets.py
317,0,ClassDef,AskExtendedRealHandler,/sympy/build/lib/sympy/assumptions/handlers/sets.py
324,4,FunctionDef,Add,/sympy/build/lib/sympy/assumptions/handlers/sets.py
333,0,ClassDef,AskHermitianHandler,/sympy/build/lib/sympy/assumptions/handlers/sets.py
339,4,FunctionDef,Expr,/sympy/build/lib/sympy/assumptions/handlers/sets.py
345,4,FunctionDef,Add,/sympy/build/lib/sympy/assumptions/handlers/sets.py
355,4,FunctionDef,Mul,/sympy/build/lib/sympy/assumptions/handlers/sets.py
379,4,FunctionDef,Pow,/sympy/build/lib/sympy/assumptions/handlers/sets.py
390,4,FunctionDef,sin,/sympy/build/lib/sympy/assumptions/handlers/sets.py
397,4,FunctionDef,MatrixBase,/sympy/build/lib/sympy/assumptions/handlers/sets.py
410,0,ClassDef,AskComplexHandler,/sympy/build/lib/sympy/assumptions/handlers/sets.py
416,4,FunctionDef,Expr,/sympy/build/lib/sympy/assumptions/handlers/sets.py
420,4,FunctionDef,Add,/sympy/build/lib/sympy/assumptions/handlers/sets.py
431,4,FunctionDef,MatrixElement,/sympy/build/lib/sympy/assumptions/handlers/sets.py
438,0,ClassDef,AskImaginaryHandler,/sympy/build/lib/sympy/assumptions/handlers/sets.py
445,4,FunctionDef,Expr,/sympy/build/lib/sympy/assumptions/handlers/sets.py
449,4,FunctionDef,_number,/sympy/build/lib/sympy/assumptions/handlers/sets.py
459,4,FunctionDef,Add,/sympy/build/lib/sympy/assumptions/handlers/sets.py
484,4,FunctionDef,Mul,/sympy/build/lib/sympy/assumptions/handlers/sets.py
504,4,FunctionDef,Pow,/sympy/build/lib/sympy/assumptions/handlers/sets.py
555,4,FunctionDef,log,/sympy/build/lib/sympy/assumptions/handlers/sets.py
572,4,FunctionDef,exp,/sympy/build/lib/sympy/assumptions/handlers/sets.py
577,4,FunctionDef,Number,/sympy/build/lib/sympy/assumptions/handlers/sets.py
586,0,ClassDef,AskAntiHermitianHandler,/sympy/build/lib/sympy/assumptions/handlers/sets.py
593,4,FunctionDef,Expr,/sympy/build/lib/sympy/assumptions/handlers/sets.py
599,4,FunctionDef,Add,/sympy/build/lib/sympy/assumptions/handlers/sets.py
609,4,FunctionDef,Mul,/sympy/build/lib/sympy/assumptions/handlers/sets.py
633,4,FunctionDef,Pow,/sympy/build/lib/sympy/assumptions/handlers/sets.py
651,4,FunctionDef,MatrixBase,/sympy/build/lib/sympy/assumptions/handlers/sets.py
665,0,ClassDef,AskAlgebraicHandler,/sympy/build/lib/sympy/assumptions/handlers/sets.py
668,4,FunctionDef,Add,/sympy/build/lib/sympy/assumptions/handlers/sets.py
672,4,FunctionDef,Mul,/sympy/build/lib/sympy/assumptions/handlers/sets.py
676,4,FunctionDef,Pow,/sympy/build/lib/sympy/assumptions/handlers/sets.py
681,4,FunctionDef,Rational,/sympy/build/lib/sympy/assumptions/handlers/sets.py
691,4,FunctionDef,exp,/sympy/build/lib/sympy/assumptions/handlers/sets.py
697,4,FunctionDef,cot,/sympy/build/lib/sympy/assumptions/handlers/sets.py
703,4,FunctionDef,log,/sympy/build/lib/sympy/assumptions/handlers/sets.py
8,0,FunctionDef,refine,/sympy/build/lib/sympy/assumptions/refine.py
49,0,FunctionDef,refine_abs,/sympy/build/lib/sympy/assumptions/refine.py
88,0,FunctionDef,refine_Pow,/sympy/build/lib/sympy/assumptions/refine.py
186,0,FunctionDef,refine_atan2,/sympy/build/lib/sympy/assumptions/refine.py
232,0,FunctionDef,refine_Relational,/sympy/build/lib/sympy/assumptions/refine.py
245,0,FunctionDef,refine_re,/sympy/build/lib/sympy/assumptions/refine.py
265,0,FunctionDef,refine_im,/sympy/build/lib/sympy/assumptions/refine.py
285,0,FunctionDef,_refine_reim,/sympy/build/lib/sympy/assumptions/refine.py
296,0,FunctionDef,refine_sign,/sympy/build/lib/sympy/assumptions/refine.py
337,0,FunctionDef,refine_matrixelement,/sympy/build/lib/sympy/assumptions/refine.py
10,0,FunctionDef,satask,/sympy/build/lib/sympy/assumptions/satask.py
28,0,FunctionDef,check_satisfiability,/sympy/build/lib/sympy/assumptions/satask.py
52,0,FunctionDef,get_relevant_facts,/sympy/build/lib/sympy/assumptions/satask.py
64,4,FunctionDef,find_symbols,/sympy/build/lib/sympy/assumptions/satask.py
109,0,FunctionDef,get_all_relevant_facts,/sympy/build/lib/sympy/assumptions/satask.py
134,8,FunctionDef,translate_literal,/sympy/build/lib/sympy/assumptions/satask.py
140,8,FunctionDef,translate_data,/sympy/build/lib/sympy/assumptions/satask.py
18,0,ClassDef,UnevaluatedOnFree,/sympy/build/lib/sympy/assumptions/sathandlers.py
49,4,FunctionDef,__new__,/sympy/build/lib/sympy/assumptions/sathandlers.py
73,4,FunctionDef,apply,/sympy/build/lib/sympy/assumptions/sathandlers.py
79,4,FunctionDef,_eval_apply,/sympy/build/lib/sympy/assumptions/sathandlers.py
83,0,ClassDef,AllArgs,/sympy/build/lib/sympy/assumptions/sathandlers.py
107,4,FunctionDef,_eval_apply,/sympy/build/lib/sympy/assumptions/sathandlers.py
111,0,ClassDef,AnyArgs,/sympy/build/lib/sympy/assumptions/sathandlers.py
135,4,FunctionDef,_eval_apply,/sympy/build/lib/sympy/assumptions/sathandlers.py
139,0,ClassDef,ExactlyOneArg,/sympy/build/lib/sympy/assumptions/sathandlers.py
164,4,FunctionDef,_eval_apply,/sympy/build/lib/sympy/assumptions/sathandlers.py
180,0,FunctionDef,_old_assump_replacer,/sympy/build/lib/sympy/assumptions/sathandlers.py
223,0,FunctionDef,evaluate_old_assump,/sympy/build/lib/sympy/assumptions/sathandlers.py
234,0,ClassDef,CheckOldAssump,/sympy/build/lib/sympy/assumptions/sathandlers.py
235,4,FunctionDef,apply,/sympy/build/lib/sympy/assumptions/sathandlers.py
241,0,ClassDef,CheckIsPrime,/sympy/build/lib/sympy/assumptions/sathandlers.py
242,4,FunctionDef,apply,/sympy/build/lib/sympy/assumptions/sathandlers.py
248,0,ClassDef,CustomLambda,/sympy/build/lib/sympy/assumptions/sathandlers.py
254,4,FunctionDef,__init__,/sympy/build/lib/sympy/assumptions/sathandlers.py
257,4,FunctionDef,apply,/sympy/build/lib/sympy/assumptions/sathandlers.py
261,0,ClassDef,ClassFactRegistry,/sympy/build/lib/sympy/assumptions/sathandlers.py
269,4,FunctionDef,__init__,/sympy/build/lib/sympy/assumptions/sathandlers.py
274,4,FunctionDef,__setitem__,/sympy/build/lib/sympy/assumptions/sathandlers.py
277,4,FunctionDef,__getitem__,/sympy/build/lib/sympy/assumptions/sathandlers.py
284,4,FunctionDef,__delitem__,/sympy/build/lib/sympy/assumptions/sathandlers.py
287,4,FunctionDef,__iter__,/sympy/build/lib/sympy/assumptions/sathandlers.py
290,4,FunctionDef,__len__,/sympy/build/lib/sympy/assumptions/sathandlers.py
293,4,FunctionDef,__repr__,/sympy/build/lib/sympy/assumptions/sathandlers.py
300,0,FunctionDef,register_fact,/sympy/build/lib/sympy/assumptions/sathandlers.py
11,0,FunctionDef,test_equal,/sympy/build/lib/sympy/assumptions/tests/test_assumptions_2.py
18,0,FunctionDef,test_pretty,/sympy/build/lib/sympy/assumptions/tests/test_assumptions_2.py
24,0,FunctionDef,test_extract_facts,/sympy/build/lib/sympy/assumptions/tests/test_assumptions_2.py
38,0,FunctionDef,test_global,/sympy/build/lib/sympy/assumptions/tests/test_assumptions_2.py
5,0,FunctionDef,test_assuming,/sympy/build/lib/sympy/assumptions/tests/test_context.py
10,0,FunctionDef,test_assuming_nested,/sympy/build/lib/sympy/assumptions/tests/test_context.py
24,0,FunctionDef,test_finally,/sympy/build/lib/sympy/assumptions/tests/test_context.py
32,0,FunctionDef,test_remove_safe,/sympy/build/lib/sympy/assumptions/tests/test_context.py
17,0,FunctionDef,test_square,/sympy/build/lib/sympy/assumptions/tests/test_matrices.py
22,0,FunctionDef,test_invertible,/sympy/build/lib/sympy/assumptions/tests/test_matrices.py
37,0,FunctionDef,test_singular,/sympy/build/lib/sympy/assumptions/tests/test_matrices.py
42,0,FunctionDef,test_invertible_fullrank,/sympy/build/lib/sympy/assumptions/tests/test_matrices.py
47,0,FunctionDef,test_invertible_BlockMatrix,/sympy/build/lib/sympy/assumptions/tests/test_matrices.py
75,0,FunctionDef,test_invertible_BlockDiagMatrix,/sympy/build/lib/sympy/assumptions/tests/test_matrices.py
81,0,FunctionDef,test_symmetric,/sympy/build/lib/sympy/assumptions/tests/test_matrices.py
102,0,FunctionDef,_test_orthogonal_unitary,/sympy/build/lib/sympy/assumptions/tests/test_matrices.py
116,0,FunctionDef,test_orthogonal,/sympy/build/lib/sympy/assumptions/tests/test_matrices.py
119,0,FunctionDef,test_unitary,/sympy/build/lib/sympy/assumptions/tests/test_matrices.py
123,0,FunctionDef,test_fullrank,/sympy/build/lib/sympy/assumptions/tests/test_matrices.py
137,0,FunctionDef,test_positive_definite,/sympy/build/lib/sympy/assumptions/tests/test_matrices.py
159,0,FunctionDef,test_triangular,/sympy/build/lib/sympy/assumptions/tests/test_matrices.py
176,0,FunctionDef,test_diagonal,/sympy/build/lib/sympy/assumptions/tests/test_matrices.py
200,0,FunctionDef,test_non_atoms,/sympy/build/lib/sympy/assumptions/tests/test_matrices.py
203,0,FunctionDef,test_non_trivial_implies,/sympy/build/lib/sympy/assumptions/tests/test_matrices.py
213,0,FunctionDef,test_MatrixSlice,/sympy/build/lib/sympy/assumptions/tests/test_matrices.py
229,0,FunctionDef,test_det_trace_positive,/sympy/build/lib/sympy/assumptions/tests/test_matrices.py
234,0,FunctionDef,test_field_assumptions,/sympy/build/lib/sympy/assumptions/tests/test_matrices.py
261,0,FunctionDef,test_matrix_element_sets,/sympy/build/lib/sympy/assumptions/tests/test_matrices.py
273,0,FunctionDef,test_matrix_element_sets_slices_blocks,/sympy/build/lib/sympy/assumptions/tests/test_matrices.py
279,0,FunctionDef,test_matrix_element_sets_determinant_trace,/sympy/build/lib/sympy/assumptions/tests/test_matrices.py
25,0,FunctionDef,test_int_1,/sympy/build/lib/sympy/assumptions/tests/test_query.py
45,0,FunctionDef,test_int_11,/sympy/build/lib/sympy/assumptions/tests/test_query.py
65,0,FunctionDef,test_int_12,/sympy/build/lib/sympy/assumptions/tests/test_query.py
85,0,FunctionDef,test_float_1,/sympy/build/lib/sympy/assumptions/tests/test_query.py
126,0,FunctionDef,test_zero_0,/sympy/build/lib/sympy/assumptions/tests/test_query.py
147,0,FunctionDef,test_negativeone,/sympy/build/lib/sympy/assumptions/tests/test_query.py
169,0,FunctionDef,test_infinity,/sympy/build/lib/sympy/assumptions/tests/test_query.py
191,0,FunctionDef,test_neg_infinity,/sympy/build/lib/sympy/assumptions/tests/test_query.py
214,0,FunctionDef,test_nan,/sympy/build/lib/sympy/assumptions/tests/test_query.py
237,0,FunctionDef,test_Rational_number,/sympy/build/lib/sympy/assumptions/tests/test_query.py
285,0,FunctionDef,test_sqrt_2,/sympy/build/lib/sympy/assumptions/tests/test_query.py
305,0,FunctionDef,test_pi,/sympy/build/lib/sympy/assumptions/tests/test_query.py
402,0,FunctionDef,test_E,/sympy/build/lib/sympy/assumptions/tests/test_query.py
423,0,FunctionDef,test_GoldenRatio,/sympy/build/lib/sympy/assumptions/tests/test_query.py
444,0,FunctionDef,test_TribonacciConstant,/sympy/build/lib/sympy/assumptions/tests/test_query.py
465,0,FunctionDef,test_I,/sympy/build/lib/sympy/assumptions/tests/test_query.py
573,0,FunctionDef,test_bounded,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1065,0,FunctionDef,test_bounded_xfail,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1072,0,FunctionDef,test_commutative,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1095,0,FunctionDef,test_complex,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1170,0,FunctionDef,test_even_query,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1240,0,FunctionDef,test_evenness_in_ternary_integer_product_with_odd,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1249,0,FunctionDef,test_evenness_in_ternary_integer_product_with_even,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1253,0,FunctionDef,test_extended_real,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1261,0,FunctionDef,test_rational,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1324,0,FunctionDef,test_hermitian,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1427,0,FunctionDef,test_imaginary,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1506,0,FunctionDef,test_integer,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1528,0,FunctionDef,test_negative,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1570,0,FunctionDef,test_nonzero,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1599,0,FunctionDef,test_zero,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1629,0,FunctionDef,test_odd_query,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1703,0,FunctionDef,test_oddness_in_ternary_integer_product_with_odd,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1712,0,FunctionDef,test_oddness_in_ternary_integer_product_with_even,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1716,0,FunctionDef,test_prime,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1734,0,FunctionDef,test_positive,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1792,0,FunctionDef,test_nonpositive,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1802,0,FunctionDef,test_nonnegative,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1811,0,FunctionDef,test_real_basic,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1834,0,FunctionDef,test_real_pow,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1862,0,FunctionDef,test_real_functions,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1895,0,FunctionDef,test_matrix,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1919,0,FunctionDef,test_algebraic,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1964,0,FunctionDef,test_global,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1973,0,FunctionDef,test_custom_context,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1982,0,FunctionDef,test_functions_in_assumptions,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1988,0,FunctionDef,test_composite_ask,/sympy/build/lib/sympy/assumptions/tests/test_query.py
1993,0,FunctionDef,test_composite_proposition,/sympy/build/lib/sympy/assumptions/tests/test_query.py
2011,0,FunctionDef,test_tautology,/sympy/build/lib/sympy/assumptions/tests/test_query.py
2015,0,FunctionDef,test_composite_assumptions,/sympy/build/lib/sympy/assumptions/tests/test_query.py
2021,0,FunctionDef,test_incompatible_resolutors,/sympy/build/lib/sympy/assumptions/tests/test_query.py
2022,4,ClassDef,Prime2AskHandler,/sympy/build/lib/sympy/assumptions/tests/test_query.py
2023,8,FunctionDef,Number,/sympy/build/lib/sympy/assumptions/tests/test_query.py
2030,4,ClassDef,InconclusiveHandler,/sympy/build/lib/sympy/assumptions/tests/test_query.py
2031,8,FunctionDef,Number,/sympy/build/lib/sympy/assumptions/tests/test_query.py
2038,0,FunctionDef,test_key_extensibility,/sympy/build/lib/sympy/assumptions/tests/test_query.py
2043,4,ClassDef,MyAskHandler,/sympy/build/lib/sympy/assumptions/tests/test_query.py
2044,8,FunctionDef,Symbol,/sympy/build/lib/sympy/assumptions/tests/test_query.py
2055,0,FunctionDef,test_type_extensibility,/sympy/build/lib/sympy/assumptions/tests/test_query.py
2064,4,ClassDef,MyType,/sympy/build/lib/sympy/assumptions/tests/test_query.py
2067,4,ClassDef,MyAskHandler,/sympy/build/lib/sympy/assumptions/tests/test_query.py
